‾	linea in alto, linea sopra, sopralineatura
🥩	bistecca, braciola, carne, carne rossa, cibo, costoletta, costoletta di maiale, costoletta d’agnello, cotoletta, scaloppina, taglio, taglio di carne
🥓	americana, bacon, carne, cibo, cibo americano, colazione, maiale, pancetta
🍔	burger, cibo, fast food, hamburger, panino, ristorante, sandwich
🍟	cibo, patatine, patatine fritte, ristorante
🍕	cena, cibo, fame, fetta, fetta di pizza, pizza, pizzeria, ristorante
🌭	cibo, hot dog, panino, street food, wurstel
🥪	cibo, pane, panino, sandwich
🌮	Messico, cibo, cucina messicana, guacamole, messicana, messicano, ristorante, salsa, taco, tacos
🌯	Messico, burrito, cucina messicana
🫔	cibo, involtino, messicano, pamonha, tamale
🥙	carne, cibo, cibo turco, cucina turca, falafel, gyro, kebab, pita farcita, ripieno, ristorante
🧆	ceci, cibo, falafel, felafel, polpetta, polpette di ceci
🥚	cibo, uova, uovo
🍳	cibo, colazione all’americana, cucinare, friggere, padella, padellino, ristorante, uova, uovo, uovo in padella
🥘	Spagna, casseruola, cibo, cucina, cucinare, padella, padella con cibo, paella
🍲	cibo, ciotola di cibo, minestra, pentola di cibo, ristorante, stufato, zuppa
🫕	cibo, cioccolato, fonduta, formaggio, fuso, pentola, sci
🥣	cereali, cibo, ciotola, ciotola con cucchiaio, colazione, porridge, scodella, tazza, zuppa, zuppiera
🥗	cena, cibo, insalata, insalata mista, insalata verde, mangiare, pranzo, salutare, salute, verdure
🍿	cibo, cinema, mais, popcorn
🧈	alimento, burro, cibo, latticini, latticino
🧂	condimento, gusto, salato, sale, saliera, sapore, saporito
🥫	cibo, cibo in scatola, latta, lattina, scatoletta
🍱	bento box, lunch box, monoporzione, piatto pronto, ristorante
🍘	cibo, galletta di riso, riso
🍙	arancino di riso, arancino di riso giapponese, cibo, giapponese, onigiri, orientale, polpetta di riso giapponese, riso, ristorante
🍚	cibo, cinese, riso, riso bollito, ristorante
🍛	India, cibo, curry, indiano, riso, riso al curry, ristorante
🍜	bacchette, cibo, cinese, ciotola di noodle, ciotola fumante, giapponese, noodle, pho, piatto caldo, ramen, ristorante
🍝	cena, cibo, cucina, cucinare, fame, pasta, pranzo, puttanesca, ragù, ristorante, spaghetti
🍠	arrosto, cibo, dolce, ortaggio, patata, patata dolce arrosto, verdura
🍢	cibo, cucina, kebab, oden, oden giapponese, pesce, ristorante, spiedino, spiedino di pesce
🍣	cibo, cucina, giapponese, riso, ristorante, salmone, sushi
🍤	cibo, gamberetto, gambero, gambero fritto, ristorante, tempura
🍥	cibo, crocchetta di pesce, cucina giapponese, giapponese, pesce, ristorante, rotolo di pesce, spirale, tortino di pesce a spirale
🥮	autunno, dolce della luna, dolce lunare, festa d’autunno, festival, moon cake, torta della luna, torta lunare, yuebing, yuèbǐng
🍡	dango, dolce, dolcetto, palline di mochi, ristorante, spiedino di mochi
🥟	cibo, dumpling, empanada, fagottino, gyoza, jiaozi, pierogi, ravioli, raviolo
🥠	biscotto, biscotto della fortuna, cibo, cinese, consiglio, profezia, suggerimento
🥡	asporto, bacchette, bastoncini, cibo, cibo a domicilio, cibo cinese, cibo da asporto, confezione da asporto, consegna, scatola d’asporto
🦀	cancro, granchio, mare, mollusco, oceano, segno zodiacale
🦞	animale, aragosta, aragosta rossa, astice, chele, crostacei, frutti di mare, zuppa
🦐	animale, animali, cibo, crostaceo, gamberetto, gambero, mare, oceano
🦑	animale, animali, calamaro, cibo, mare, mollusco, oceano, polipo, polpo, totano
🦪	alimento, cibo, mollusco, ostrea, ostrica, perla
🍦	bar, cono, cono gelato, crema, dessert, dolce, estate, gelateria, gelato, ristorante, zucchero
🍧	Sicilia, cibo, estate, ghiaccio, granita, granita siciliana
🍨	cibo, coppa di gelato, crema, dessert, dolce, estate, gelateria, gelato, ristorante, zucchero
🍩	ciambella, cibo, cioccolato, dolce, donut, ristorante, zucchero
🍪	biscottino, biscotto, cibo, cioccolato, cookie, dessert, dolce, gocce di cioccolato, ristorante, zucchero
🎂	auguri di compleanno, buon compleanno, candeline, cibo, compleanno, dolce, festa, festeggiare, pasticceria, tanti auguri, torta, torta di compleanno, zucchero
🍰	dessert, dolce, fetta, fetta di torta, ristorante, torta, zucchero
🧁	cupcake, delizia, dessert, dolce, festa, panetteria, panificio, pasticceria, tortina, zucchero
🥧	apple pie, cibo, dolce, fetta, pasticceria, torta, torta di mele, torta di zucca, tortino
🍫	barretta, barretta di cioccolato, break, cibo, cioccolata, cioccolato, dolce, dolcetto, felicità, goloso, halloween, ristorante, snack
🍬	caramella, caramelle, dolce, dolcetti, dolcetto, dolci, dolciume, halloween, zucchero
🍭	caramella, chupa chups, dolce, dolcetti, dolcetto, dolci, lecca lecca, ristorante, willi wonka, zucchero
🍮	budino, cibo, creme caramel, dessert, dolce, dolci, pudding, ristorante, zucchero
🍯	api, barattolo, barattolo di miele, cibo, dolce, miele, ristorante, vaso, vaso di miele, winnie the pooh, zucchero
🍼	bambina, bambino, bebé, bere, biberon, bimba, bimbo, fame, latte, neonata, neonato, tenero
🥛	bevanda, bicchiere, bicchiere di latte, latte
☕️	bevanda, bevanda calda, caffè, fumante, the, thè, tè caldo
🫖	bere, cibo, teiera, thè, tè
🍵	bere, bevanda, pomeriggio, sete, tazza, tazza da tè senza manico, tazza di tè, tazzina, tè
🍶	bar, bere, bevanda, bicchiere, bottiglia, bottiglia e bicchiere di sake, bottiglia e bicchiere di sakè, giapponese, ristorante, sake, sakè
🍾	auguri, bar, bere, bottiglia, bottiglia stappata, brindisi, celebrare, champagne, congratulazioni, festeggiare, spumante, stappare, tappo
🍷	alcool, bar, bere, bicchiere, bicchiere di vino, calice, enoteca, ristorante, vino
🍸️	alcol, alcolico, bar, bere, bevanda, bicchiere, bicchiere da cocktail, calice, cocktail, drink, ristorante
🍹	alcool, bar, bere, club, cocktail, cocktail tropicale, drink, ristorante, tropicale
🍺	Germania, alcool, bar, bere, birra, boccale, boccale di birra, estate, octoberfest, pinta, pub, ristorante, sete
🍻	alcool, bar, birra, birre, boccale, boccali, boccali di birra, boccali di birra che brindano, brindisi, celebrare, cin cin, festeggiare, pub, ristorante
🥂	anniversario, auguri, bere, brindare, brindiamo, brindisi, champagne, cin cin, compleanno, congratulazioni, festeggiare, prosecco, spumante
🥃	alcool, bevanda, bicchiere, bicchiere tumbler, drink, liquore, tumbler, whisky
🫗	bevanda, bicchiere, bicchiere rovesciato, drink, liquido versato, rovesciare, svuotare, versare
🥤	acqua, bevanda, bevande, bibita, bibita gasata, bicchiere, bicchiere con cannuccia, cannuccia, succo
🧋	Taiwan, bibita, boba, bolla, bolle, bubble tea, cibo, latte, perla, sfera, thè, tè, tè con le bolle
🧃	bevanda, bevanda in brick, bevanda monodose, brick, cannuccia, succo, succo di frutta in cartone
🧉	bevanda, erba Mate, mate, mate argentino
🧊	cubetto di ghiaccio, freddo, gelo, ghiaccio, ghiaccio in cubetti, ghiaccio in cubi
🥢	bacchette, bastoncini, cibo asiatico, hashi, jeotgarak, kuaizi
🍽️	apparecchiare, cena, coltello, fame, forchetta, mangiare, piatto, piatto e posate, posate, pranzo, tavola
🍴	affamata, affamato, cena, che fame, cibo, coltello, cucinare, fame, forchetta, forchetta e coltello, mangiare, posate, pranzo, ristorante, si mangia
🥄	cucchiaino, cucchiaio, cucina, posate, stoviglie, utensili
🔪	arma, chef, coltello, coltello da cucina, cucina, fame, posate
🫙	barattolo, condimento, conservare, contenitore, dispensa, salsa, sugo, vuoto
🏺	acquario, anfora, ornamento, reperto, segno zodiacale, vaso
🌍	Africa, Europa, Europa e Africa, globo, mappamondo, natura, pianeta, terra
🌎️	America, Americhe, globo, mappamondo, natura, pianeta, terra
🌏	Asia, Asia e Australia, Australia, Terra, globo, mappamondo, natura, pianeta, terra
🌐	globo, globo con meridiani, meridiani
🗺️	cartina, mappa, mappa mondiale, mondo, viaggiare
🗾	Giappone, Mappa del Giappone, mappa, mappa del Giappone
🧭	bussola, direzione, magnetica, navigazione, orientamento
🏔️	cima, ghiacciaio, inverno, montagna, montagna innevata, paesaggio
⛰️	arrampicata, cima, montagna, vetta
🌋	Etna, Vesuvio, eruzione, etna, lava, natura, vulcano, vulcano in eruzione
🗻	Fuji, Giappone, Monte Fuji, montagna, monte, natura, paesaggio
🏕️	campeggio, lago, montagna, tenda, vacanza
🏖️	estate, mare, ombrellone, ombrellone in spiaggia, spiaggia, spiaggia con ombrellone, vacanze
🏜️	arido, caldo, canyon, deserto, sole cocente
🏝️	isola, isola deserta, mare, naufrago, palma, solitudine, spiaggia, vacanza
🏞️	colline, escursione, natura, paesaggio, parco, parco nazionale
🏟️	calcio, competizione, concerto, derby, domenica, giocare, gioco, partita, quiddich, sfida, sport, stadio
🏛️	Grecia, Partenone, antichità, edificio, edificio classico, palazzo, tempio, tempio greco
🏗️	cantiere, costruire, edifici, edificio in costruzione, edilizia, gru
🧱	argilla, malta, mattone, mattoni, muro, muro di mattoni
🪨	duro, macigno, masso, pesante, pietra, roccia, sasso, solido
🪵	ceppo, ciocco, legna, legname, legno, tronco
🛖	capanna, capanno, casa, iurta, rifugio
🏘️	casa, case, casetta, casette, cittadina, edifici, quartiere, residenziale, via, vicinato, vicini, vicino
🏚️	abbandonata, abbandonato, casa, casa in rovina, crepa, crepe, decrepita, disabitata, disabitato, fatiscente, in rovina, rovinato, rudere, terremoto
🏠️	abitazione, casa, casa di campagna, casetta, edificio, fattoria, villetta
🏡	abitazione, casa, casa con giardino, casa di campagna, casetta, edificio, giardino, nido, villa, villetta
🏢	edificio, edificio di uffici, edifico di uffici, palazzo, ufficio
🏣	edificio, giapponese, palazzo, posta, ufficio postale, ufficio postale giapponese
🏤	edificio, europeo, posta, ufficio postale, ufficio postale europeo
🏥	COVID, clinica, edificio, emergenza, infermiera, infermiere, malattia, medici, medicina, ospedale, pronto soccorso
🏦	banca, denaro, edificio, finanza, mutuo, prelevare, soldi, wall street
🏨	albergo, edificio, hotel, palazzo
🏩	amore, edificio, hotel, love hotel, motel
🏪	24 ore, autogrill, edificio, minimarket, negozio, negozio aperto 24 ore, supermercato
🏫	alunni, classe, classi, edificio, imparare, insegnante, liceo, maestra, scuola, università
🏬	centro, commerciale, edificio, grande magazzino
🏭️	azienda, ciminiera, edificio, fabbrica, industria, industriale, inquinamento, produzione, stabile
🏯	asia, casa, castello, castello giapponese, edificio, giappone, giapponese, palazzo
🏰	castello, edificio, fiaba, fiabe, palazzo
💒	amore, cappella, chiesa, chiesa per matrimonio, matrimonio, nozze, religione, romanticismo, sposarsi
🗼	Giappone, Tokyo, Tokyo Tower, Torre di Tokyo, architettura, città, torre, torre rossa
🗽	Statua della Libertà, america, libertà, new york, simbolo, statua
⛪️	cappella, cattedrale, chiesa, cristianesimo, croce, edificio, religione
🕌	Islamismo, islam, islamismo, moschea, musulmani, musulmano, pregare, preghiera, religione
🛕	induismo, tempio induista, tempio indù
🕍	Ebraismo, ebraismo, religione, sinagoga, tempio ebraico
⛩️	Cina, Jinja, cinese, jinja, religione, santuario shintoista
🕋	Arabia Saudita, Islam, Islamismo, Kaaba, La Mecca, islamismo, musulmana, musulmani, musulmano, religione
⛲️	acqua, acqua che scorre, fontana
⛺️	accampamento, campeggio, tenda
🌁	clima, meteo, montagna con la nebbia, nebbia, nebbioso
🌃	cielo, città, città di notte, luna, notte, notte stellata, stelle
🏙️	città, edifici, finistra, grattacieli, metropoli, paesaggio, paesaggio urbano, vista
🌄	alba, alba sulle montagne, montagna, montagne, paesaggio, sole, sole che sorge, tramonto
🌅	alba, finestra, mattino, natura, sole, sole che sorge
🌆	città, città al tramonto, edifici, paesaggio, tramonto
🌇	città, skyline, sole che tramonta sulla città, tramonto
🌉	Golden Gate, San Francisco, notte, paesaggio, ponte, ponte di notte
♨️	acqua sorgente, acqua termale, sorgenti termali, terme
🎠	cavallino, cavallo, cavallo da giostra, giostra, infanzia, intrattenimento
🛝	area divertimento, area giochi, giocare, giochi per bambini, parco giochi, scivolata, scivolo
🎡	intrattenimento, london eye, luna park, panoramica, parco divertimenti, parco giochi, ruota, ruota panoramica
🎢	intrattenimento, luna park, montagne, montagne russe, parco divertimenti, russe
💈	barbiere, insegna
🎪	circo, festa, fiera, intrattenimento, orfei, spettacolo, tenda, tenda da circo, tendone
🚂	ferrovia, locomotiva, locomotiva a vapore, motore, treno, vapore, veicolo, viaggiare
🚃	elettrico, ferrovia, tram, trasporto, treno, vagone, veicolo, viaggiare
🚄	alta velocità, ferrovia, freccia, tav, trasporto, treno, treno alta velocità, veicolo, veloce, viaggiare
🚅	alta velocità, ferrovia, mezzo, punta arrotondata, trasporti, trasporto, treno, treno alta velocità, treno alta velocità punta arrotondata, veicolo, veloce, viaggiare
🚆	arrivo, binari, ferrovia, freccia, mezzo, trasporto, treno, veloce
🚇️	metro, metropolitana, mezzo, trasporti, trasporto, veicolo, viaggiare
🚈	arrivare, ferrovia, metrotranvia, mezzo, monorotaia, tram, trasporti, trasporto, treno, veicolo, viaggiare
🚉	arrivo, fermata, ferrovia, ritardo, stazione, trasporto, treno, veicolo, viaggiare
🚊	arrivo, ferrovia, frecce, freccia, partire, pendolare, tram, trasporto, treno, veicolo, veloce, velocità, viaggiare
🚝	mezzo, monorotaia, trasporti, trasporto, veicolo, veloce, viaggiare
🚞	ferrovia, ferrovia di montagna, montagna, trasporti, treno, treno di montagna, veicolo, viaggiare
🚋	filobus, mezzo, tram, trasporti, trasporto, vagone, vagone del tram, veicolo
🚌	autobus, bus, mezzo, scuola, scuolabus, trasporti, trasporto, veicolo
🚍️	autobus, bus, bus in arrivo, in arrivo, mezzo, scuolabus, trasporti, trasporto, veicolo, viaggiare
🚎	autobus, bus, città, filobus, mezzo, tram, trasporti pubblici, veicolo, viaggiare
🚐	bus, fiorino, guidare, minibus, pullmino, pulmino, veicolo, viaggiare
🚑️	ambulanza, croce rossa, emergenza, incidente, mezzo, ospedale, trasporto, veicolo
🚒	autopompa, camion dei pompieri, emergenza, incendio, mezzo, pompieri, veicolo, vigili del fuoco
🚓	auto, carabinieri, gazzella, macchina, macchina della polizia, polizia, veicolo
🚔️	auto, auto della polizia, auto della polizia in arrivo, automobile, gazzella, macchina, macchina della polizia, macchina della polizia in arrivo, mezzo, polizia, trasporti, trasporto, veicolo, volante
🚕	auto, guidare, mezzo, tassì, taxi, taxi giallo, trasporto, veicolo
🚖	mezzo, tassì, taxi, taxi giallo, taxi in arrivo, trasporti, trasporto, veicolo
🚗	auto, automobile, guidare, macchina, mezzo, trasporti, veicolo, viaggiare
🚘️	auto, auto in arrivo, automobile, automobile in arrivo, guidare, in arrivo, mezzo, trasporti, trasporto, veicolo
🚙	SUV, auto, automobile, guidare, macchina, trasporti, utilitaria, veicolo, viaggiare
🛻	auto, camioncino, furgoncino, pick-up, pickup, trasporto, veicolo
🚚	camion, consegna, in viaggio, mezzo, trasporti, trasporto, veicolo
🚛	autoarticolato, camion, guidare, rimorchio, spedizione, trasporto, veicolo, viaggiare
🚜	agricolo, campagna, fattoria, guidare, lavoro, mezzo, trattore, veicolo
🏎️	auto, auto da corsa, gran premio, sport, velocità
🏍️	avventura, due ruote, mezzo, moto, moto gp, motocicletta, ruote, trasporti, trasporto, veloce
🛵	due ruote, estate, guidare, mezzo, motorino, scooter, trasporti, trasporto, vacanze romane, veicolo, vespa, viaggiare
🦽	accessibilità, carrozzina manuale, sedia a rotelle manuale
🦼	accessibilità, carrozzina motorizzata, sedia a rotelle motorizzata
