‾	اوور اسٹرائیک, اوور لائن, خط اشتراک
😑	اظہار سے عاری چہرہ, بغیر تاثر, بے حرکت, بے حس, جذبات سے عاری, حسد, دکھی, عجیب, ناخوش, ناراض, چہرہ, کچھ بھی صحیح!
😶	بغیر منہ والا چہرہ, بول نہ پانا, بھید, خاموشی, خموش, راز, ساکت, ساکن, سکتہ, سکوت, مسکراہٹ چھن جانا, منہ, چپ, چپکیدی, چہرہ
🫥	افسردہ, شرمیلا, غائب, مایوس, مجھے کیا, میری بلا سے, نقطے دار لائن والا چہرہ, پوشیدہ, چھپنا
😶‍🌫	بادلوں میں سر, بادلوں میں چہرہ, دھند میں چہرہ, غافل
😏	اترانا, استادی, تکبر, دھیمی ہنسی, طنز, طنزیہ, طنزیہ مسکراہٹ والا چہرہ, غرور, مسکان, مسکراہٹ, مشکوک, چالاک, چالاکی, چہرہ, ہنسی
😒	آزردہ, اداس چہرہ, برہم, جلا بھنا, خفا, دکھ, دکھی, غم, غم گین, فکر مند, مایوس, نا خوش, ناخوش, ناراض, ناراضگی, ناشاد, چہرہ, کچھ بھی
🙄	آنکھ چڑھاتا, آنکھیں, اف, اوہ, اکتاہٹ, بیزار چہرہ, بیزاری, ناراض, چہرہ, کچھ بھی ہو, گھومتی آنکھوں والا چہرہ, گھومنا
😬	بد مزگی, بگڑا منہ, جبراً مسکرانا, خجل ہونا, دانت دکھانا, دانتوں کی درستی, مسکراہٹ, مضحکہ خیز چہرہ, معالجِ دنداں, منہ بنانا, ناگواریت, چہرہ, کچھ نہیں!, کھسیا کر ہنسنا, کھسیانا, ہنسی
😮‍💨	آہ بھرنا, ارے نہیں, اُف, تھکن, راحت, سانس چھوڑتا چہرہ, سانس چھوڑنا, سرگوشی کرنا, سیٹی بجانا, لمبی سانس چھوڑنا, کراہنا, ہانپنا
🤥	جھوٹ, جھوٹ بولتا چہرہ, جھوٹ بولنے والا, غلط, غلط بیان, غلط بیانی, مکاری, پینوکیو, چہرہ
🫨	بے یقینی, حیرت, زلزلہ, صدمہ, لرزتا ہوا, لرزتا ہوا چہرہ, وائبریٹ, چہرہ
🙂‍↔	دائیں بائیں نہ میں سر میں ہلاتا ہوا, دائیں بائیں نہ میں سر ہلاتا ہوا, نہیں، سر ہلانا
🙂‍↕	ہاں بھرنا، ہاں, ہاں میں اوپر نیچے سر ہلاتا ہوا
😌	آرام, اطمینان, تسکین, سکون, سکونت, طمانیت, پُر سکون, پُر سکون چہرہ, چہرہ, ڈھارس
😔	اترا ہوا چہرہ, تکلیف زدہ, دکھی, سوچ میں ڈوبا چہرہ, غم, غم گین, غمزدہ, مایوس, مایوسی, نا امید, نا امیدی, ناشاد, پریشان, چہرہ, گمسم
😪	تھکا ہوا, خوابیدہ چہرہ, دکھی, رونی صورت, غم, غمگین, غنودگی, فسردہ, نیند سے مخمور, نیند کا خمار, پریشان, چہرہ
🤤	بھوکا ہونا, رال ٹپکاتا چہرہ, رال ٹپکنا, لالچ, منہ میں پانی آنا, چٹورپن, چہرہ
😴	آرام کا وقت, اونگھ, اونگھنا, بستر, بیڈ ٹائم, رات, سوتا ہوا چہرہ, سونا, سونے کا وقت, شب بخیر, نائٹ, نیند, نیند میں ہونا, چہرہ, گڈ نائٹ
🫩	آنکھوں کے گرد حلقوں والا چہرہ, تھکا ماندہ, تھکن زدہ, نیم خواب
😷	آپریشن, سردی, طبی ماسک والا چہرہ, علاج, ماسک, ماہر امراض جِلد, معالج, ڈاکٹر, ڈینٹسٹ
🤒	بخار, بیمار, بیماری, تپ, تھرمامیٹر, تھرمامیٹر لیے چہرہ, روگی, علالت, علیل, چہرہ, گرمی
🤕	تکلیف, درد, دکھ, دکھی, زخم, زخمی, سر پر پٹی باندھے چہرہ, غم, غم گین, پٹی, چہرہ
🤢	ابکانا, ابکی آنا, الٹی, بیمار, بیماری, علالت, علیل, قے, متلی, متلی کی کیفیت والا چہرہ, چہرہ
🤮	الٹی کرنا, الٹی کرنا ، قے ہونا، بیمار، علیل, بیمار, بیماری, علیل, قے, قے کرتا چہرہ, قے ہونا
🤧	بخار, بیمار, بیماری, علالت, علیل, فلو, نزلا, چھینک, چھینکیں مارتا چہرہ, چہرہ
🥵	بُخار زَدہ, بیمار، لو لگنا، گرم، گرم چہرہ، سرخ چہرہ، پسینہ، مرنا، زبان نکل آنا، ہانپنا، چہرہ, حرارت زدگی, سرخ چہرہ, پسینے سے شرابور, گرم
🥶	برف کے قلمیں, بہت زیادہ سرد, سرد چہرہ, سردی سے ماؤف, نیلا چہرہ، ٹھنڈا، ٹھنڈا چہرہ، منجمند، فراسٹ بائٹ، قلم یخ، سب زیرو، چہرہ، ٹھنڈے دانت، نیلا, نیلگوں چہرہ, ٹھنڈا
🥴	اُلجھن کا شکار شہرہ, سر چکرایا، شراب سے دھت، ڈگمگایا، الٹی آنکھیں، لٹکا چہرہ، اترا منہ، دھت, مخمُور, مدہوش, ناہموار منہ, ٹیڑھی میڑھی آنکھیں, چکرایا ہُوا
😵	افتادہ, غنودگی, مائوف, نڈھال, چکر, چکر آنا, چکراتا چہرہ, چکرانا, چکّر, چہرہ
😵‍💫	اسمائیلی, اوہ میرے خدا, تنويم کے اثر میں, رکو, مرغولہ, مرغولہ آنکھوں والا چہرہ, مسکراہٹ, پریشانی, چکر آنا, کیا کہا؟, ہیں؟
🤯	حیران, حیران کن, حیرت زدہ, سر پھٹنا, پھٹتا ہوا دماغ, پھٹنا
🤠	تبسم, خاتون, خوشی, عورت, مسکان, مسکراہٹ, ٹوپی, چہرہ, کاؤ بوائے, کاؤ بوائے ہیٹ کے ساتھ چہرہ, کائو گرل, کھلکھلا کر ہنسنا, ہنسی, ہیٹ
🥳	باجا, باجا بجانا, برتھ ڈے, جشن, سالگرہ مبارک, مستی, ٹوپی, پارٹی, پارٹی سے لطف اندوز ہوتا چہرہ, پارٹی والا چہرہ, پرجوش, ہیپی برتھ ڈے
🥸	بھنویں, بہروپ, بہروپ چہرہ, بہروپی چہرہ, خفیہ, مونچھ, ناک, پلکیں, چشمہ, چہرہ
😎	آنکھ, اترانا, اسٹائل, تبسم, خوش چہرہ, خوشی, دھوپ, دھوپ کا چشمہ لگائے مسکراتا چہرہ, سورج, مسکراہٹ, چشمہ, چمکیلا, چہرہ, ہنسی
🤓	احمق, بیوقوفانہ, بیوقوفانہ چہرہ, بے وقوف, ذہین, عقلمند, ماہر, چالاک, چہرہ, کم عقل, کم فہم, ہوشیار
🧐	امیر, ایک آنکھ کا چشمہ, ایک تال کی عینک, ایک چشمہ پہنا ہوا چہرہ, بند ناک والا چہرہ, بے نیاز, دولت مند, مال دار
😕	الجھن زدہ چہرہ, انتشار, حیران, شش و پنج میں میں گرفتار, ششدر, پراگندہ, چہرہ, کنفیوز
🫤	الجھن کا شکار, بیکار, بے یقین, ترچھے منہ والا چہرہ, شکی, مایوس, متشکک, مجھے کیا, میری بلا سے, ہاں تو؟
😟	بزدل, دکھی, غم, غمگین, فکر مند, مذبذب, پریشان, پریشان چہرہ, چہرہ, کم ہمت, گھبرایا ہوا چہرہ, ہراساں
🙁	اداس, اداسی, افتاد, تیوری, دکھ, دکھی چہرہ, غم, غمگین, پریشان, پریشانی, چہرہ, ہلکا سا تیوری زدہ چہرہ
☹️	اداس چہرا, افتاد, افسردہ, تکلیف, تیوری, تیوری زدہ چہرہ, خائف, خفا, دشواری, دکھی چہرا, رنجیدہ, غم, غم گین, مصیبت زدہ, ناخوش, ناراض, چہرہ
😮	ارے!, بے یقینی, حیرت, حیرت انگیز, خوب!, منہ, چہرہ, کھلا ہوا, کھلے منہ والا چہرہ
😯	ارے!, تعجب, تعجب خیز, حھیران, حیران, حیرت, حیرت انگیز, دھچکا پہنچنا, شدید حیرت زدہ چہرہ, ششدر, غیر متوقع, لوگ, نادانستہ, پریشان, چہرہ, ہڑبڑانا
😲	ارے!, باپ رے!, تعجب, تکلیف, حیران, حیرت, حیرت زدہ چہرہ, چہرہ
😳	خجل, سرخ, شرم, شرمندگی, شرمندگی سے سرخ چہرہ, پاگل, پریشان, چہرہ
🥺	التجا کرنا, التجا، رحم، التجائی چہرہ، پپّی والی آنکھیں، براہ کرم، اداس، کیوں نہیں، چہرہ، بڑی آنکھیں, رحم, طفلانہ آنکھیں, ملتجی چہرہ
🥹	آنسو روکے ہوئے چہرہ, اداس, اداسی, رونا, غرور, غصیلا, فخر, متشکر, مزاحمت, پسندیدگی, پلیز, پُرمسرت, ہائے, ہائے اللہ
😦	ارے!, تیوری, حیران, حیرت زدہ, شش و پنج میں ہونا, ششدر, مبہوت, منہ, منہ کھولے تیوری چڑھاتا چہرہ, پریشان, چہرہ, ڈرا ہوا, کھلا ہوا, یہ کیا؟
😧	تکلیف, تکلیف زدہ چہرہ, حیران, حیرت زدہ, دکھی چہرا, فسردہ, چہرہ, ڈرا ہوا, کیا؟
😨	اب کیا؟, ارے!, بہتان, تہمت, حیران, خوف, خوفزدہ چہرہ, دہشت, ششدر, پر ہیبت, پریشان, پریشانی, چہرہ, ڈرا ہوا, کیا؟, ہیرانی
😰	روہانسا چہرہ, منہ, نیلا, ٹھنڈا, پریشان, پسینہ, ڈرا ہوا, کھلے منہ اور ٹھنڈے پسینے والا چہرہ
😥	ابھی نہیں!, اداس, بچ گئے!, دکھ, دکھی, شش و پنج, غم, غم گین, مایوس, مایوس لیکن پر سکون چہرہ, مخمصہ, پر سکون, پراگندہ, پریشان, چہرہ
😢	آنسو, اشک آلود چہرہ, افسردہ, جدائی, دکھی, رنج, رنجش, روتا ہوا چہرہ, رونا, روہانسا چہرہ, ستم رسیدہ, غم, غم گین, فراق, فراق دیدہ, پریشان, چہرہ, یاد آنا
😭	آنسو, اشک, اشک آلود آنکھیں, اشک بار, افسردہ, دکھی, رونا, زار و قطار روتا چہرہ, صدمہ, غم, غمگین, چہرہ
😱	خوف, خوف سے چلاتا چہرہ, شور مچانا, صدمہ, چلانا, چہرہ, چیخ, چیخنا, ڈر
😖	انتہائی کنفیوز, برہمی, بے ترتیب چہرہ, دکھ, دکھی, سراسیمہ, سٹپتانا, شش و پنج, غم, غمگین, پریشان, چہرہ
😣	توجہ, دھیان, سر درد, غم, غم گین, غور و فکر, فوکس, متوجہ, مرکزِ توجہ, پریشانی, پُرعزم چہرہ, پُرعظم, چہرہ
😞	اداس, افسردہ, دکھی, غم, غم گین, مایوس, مایوس چہرہ, مغموم, پریشان, چہرہ
😓	بزدل, جذباتی, حساس, خوف, خوف زدہ, سر درد, فسردہ, مضطرب, نازک مزاج, ٹھنڈ, ٹھنڈے پسینے والا چہرہ, پریشان, پسینہ, چہرہ, ڈر, ڈرا ہوا, کم ہمت, ہراساں
😩	احساس, اٹھ نہ پانا, اکتایا ہوا چہرہ, تھکا ہوا, تھکاوٹ, دکھ, دکھی, رنجیدہ, روہانسا چہرہ, سنجیدہ, غم, غم گین, فسردہ, فکر, فکرمندی, مغموم, نیند سے بھرا, پریشان, چہرہ
😫	اونگھتا, بے ذار, تھکا ہوا چہرہ, تھکان, تھکاوٹ, تھکن, دکھی, فرسودہ, پریشان, چھینک, چہرہ
🥱	اونگھتا ہوا, بوریت کا شکار, تھکا ماندہ, تھکاوٹ, جمائی, جمائی لیتا چہرہ, شب بخیر, نیند, کچھ بھی ہو, گڈ نائٹ
😤	جذبات, جلال, دھواں, غصہ, غصے سے پاگل, غضب ناک, فتح, فتخ, ناک سے دھواں نکالتا چہرہ, چہرہ
😡	طیش, غصہ, غصے سے سرخ, غصے سے پاگل, غضب, غضب ناک, غضب ناک چہرا, غیض, قہر, نا خوش, نا شاد چہرہ, چہرہ
😠	جلال, طیش, غصہ, غصے والا چہرہ, غضب, غضب ناک, غیض, قہر, ناراض, ناراضگی, پریشان, چہرہ
🤬	بد دعا, بد دعا دینا, بد کلامی, دشنام طرازی, غصہ, فحش کلامی, لعن, منہ پر علامات والا چہرہ, منہ پر نشانات والا چہرا, نفرین, گالی بکنا, گالی گلوچ, گالیاں دینا
😈	افسانہ, تبسم, داستان, شاطان, شیطانی مسکراہٹ, شیطانی مسکراہٹ والا چہرہ, مسکان, مسکراہٹ, چہرہ, کہانی
👿	آسیب, ابلیس, افسانہ, داستان, سایہ, شرارتی, شریر شیطان, شیطان, طیش, غصہ, غضب ناک, غیض, قہر, چہرہ, کہانی
💀	اشیاء, افسانوی, افسانہ, جن, خوف, خوفناک, راکشس, موت, میّت, چہرہ, چیز, کھوپڑی, ہلاکت, ہڈیوں کا ڈھانچہ
☠️	اشیاء, خطرناک, خطرہ, موت, چیز, کراس, کراس شدہ ہڈیوں کے ساتھ کھوپڑی, کھوپڑی, کھوپڑی اور ہڈی کا نشان, ہڈیاں
💩	اشیاء, پاخانہ, چہرہ, چیز, ڈھیر, کھاد, گندگی, گندگی کا ڈھیر, گو, گو کا ڈھیر, گوبر
🤡	تاش کا جوکر, تماشا, تماشائی, تماشگیر, تمسخر, جوکر, جوکر چہرہ, شعبدہ کار, شعبدہ گر, لوگ, مسحرہ, مسخرا, چہرہ
👹	آسیب, افسانوی, جاپانی, جن, خوف ناک, دیئو, شیطانی جن, مکھوٹا, مہیب, چہرہ, ڈرائونا, ہیبت ناک
👺	آسیب, ارواح خبیثہ, افسانوی, بھوت, جاپانی, جن, خیالی, داستان, دیو, شیطان, لمبی ناک اور مونچھوں والا دیو, پری داستان, چہرہ
👻	آسیب, افسانوی, افسانہ, بھوت, جن, داستان, مسخرا بھوت, چہرہ, ڈرائونی کہانی, ڈرانا, کہانی, ہالوین
👽️	آسمانی, افسانہ, افلاکی, خلا, خلائی, خلائی مخلوق, دیئو, فضائے بسیط, مخلوق, چہرہ, کہانی
👾	آسمانی مخلوق, افسانہ, خلا, خلائی دیو, داستان, دیو, پرستان, پکسیل والی مخلوق, چہرہ, کھیل, کہانی, گیمس
🤖	اشیاء, دیئو, روبوٹ, مشین, مشینی دیئو, مونسٹر, چہرہ, چیز
😺	بلّی, بلی, بلی کیی ہنسی, تبسم, خوشی, مسکراہٹ, منہ, پرتبسم بلّی, چہرہ, کھلے منہ کے ساتھ مسکراتی بلی کا چہرہ, ہنسی
😸	بلی, جانور, خوشی, مسکراتی آنکھوں والی کھل کے ہنستی بلی کا چہرہ, مسکراہٹ, چہرہ, ہنستی ہوئی بلّی, ہنسی
😹	آنسو, بلی, جاندار, جانور, خوش, خوش ہوتی بلّی, خوشی, خوشی کے آنسو لیے بلی کا چہرہ, قہقہا, مخلوق, چہرہ, ہنستی ہوئی بلّی, ہنسی
😻	بلی, بلی کا پیار بھرا چہرہ, تبسم, جانور, دل, دل کی شکل والی آنکھوں کے ساتھ مسکراتی بلی کا چہرہ, محبت, مسکان, مسکراہٹ, پیار, چہرہ, ہنسی
😼	بلی, بلی کا طنزیہ مسکراہٹ والا چہرہ, طنز, طنزیہ تبسم, طنزیہ ہنسی, مسکراہٹ, چہرہ
😽	آنکھ, بلی, بند آنکھوں کے ساتھ بوسہ لیتا بلی کا چہرہ, بوسہ, بوسہ دیتی بلی, جاندار, جانور, مخلوق, پیار, چہرہ
🙀	ارے, اوہ, بلی, تھکا ہوا بلی کا چہرہ, تھکا ہوا ہونا, تھکی ہوئی, تھکی ہوئی بلی, حیران, حیران کن چہرہ, حیرت انگیز, چہرہ
😿	آنسو, اسک, بلی, بلی کا اشک آلود چہرہ, جانور, روتا ہوا بلی کا چہرہ, روتی ہوئی بلی, رونا, روہانسی بلی, غمگین, فسردہ, چہرہ
😾	بلی, بلی کا نا شاد چہرہ, بیزاری, طیش, غصہ, غضب, نا شاد, نا شاد ہونا, ناراض, ناراضگی, ناشاد بلی, چہرہ
🙈	برائی کو نہ دیکھیں, بندر, دیکھا نہ جانا, دیکھنا, دیکھو, شرم سار, قدرت, مسدود, نہیں, نہیں دیکھا جاتا, چہرہ, ہاتھ سے آنکھیں چھپائے بندر
