◳	ክፉት ትርብዒት ምስ ላዕለዋይ የማናይ ርብዒት
◷	ላዕለዋይ, ልክዕ እዩ, ምስ, ርብዒ ዓመት, ቆፎ, ቆፎ ዓንኬል ምስ ላዕለዋይ የማናይ ርብዒ, ዓንኬል
◿	ልክዕ እዩ, ስሉስ ኩርናዕ, ታሕተዋይ, ታሕተዋይ የማናይ ስሉስ ኩርናዕ
♪	ሙዚቃ, ሻሙናይ, ሻሙናይ ጽሑፍ, ጽሑፍ
⨧	ተወሳኺ, ተወሳኺ ትሕተ-ጽሑፍ ክልተ, ትሕተ-ጽሑፍ, ክልተ
⨯	መስቀል, ቬክተር, ቬክተር መስቀል ፍርያት, ፍርያት
⨼	ውሽጣዊ ክፍሊ, ውሽጣዊ ፍርያት, ፍርያት
⩣	ሎጂካዊ ወይ ድርብ ትሕቲ መስመር, ስነመጎታዊ, ትሕቲ ባር, ወይ, ድርብ
⩽	ማዕረ, ሸንኮለል ኢሉ, ትሕቲ-ካብ, ትሕቲ-ካብ ሸንኮለል ዝበለ ማዕረ
⪍	ማዕረ, ተመሳሳሊ, ትሕቲ-ካብ, ትሕቲ-ካብ ልዕሊ ተመሳሳሊ ማዕረ, ኣብ ላዕሊ
⪚	ሒሳብ, ማዕረ, ዘይምዕሩይነት, ዝዓበየ-ካብ, ድርብ መስመር, ድርብ-መስመር ማዕረ ዝዓበየ-ካብ
⪺	ልዕሊ ዳርጋ ማዕረ ኣይኮነን ዝዕወት, ማዕረ, ኣብ ላዕሊ, ኣይኮነን, ይዕወት, ዳርጋ
♭	ሙዚቃ, በሞለ, ጸፊሕ, ጽሑፍ
♯	ሙዚቃ, በሊሕ, ዴሲስ, ዴስ, ጽሑፍ
😀	ፍሽኽታ ዝመልኦ ገጽ
😃	ኣፍ, ክፉት, ገጽ, ፍሽኽ ዝበለ ገጽ ምስ ዓበይቲ ኣዒንቲ, ፍሽኽታ
😄	ኣፍ, ክፉት, ዓይኒ, ገጽ, ፍሽኽ ዝበለ ገጽ ምስ ፍሽኽ ዝበሉ ኣዒንቲ, ፍሽኽታ
😁	ብርህ ዝበለ ገጽ ምስ ፍሽኽ ዝበሉ ኣዒንቲ, ዓይኒ, ዝበርሀ ገጽ ምስ ፍሽኽ ዘብሉ ኣዒንቲ, ገጽ, ፍሽኽታ
😆	ሰሓቕ, ኣፍ, ዝረወረየ ፍሽኽታ, ዝስሕቕን ዘጨምጨመን ገጽ, ገጽ
😅	ረሃጽ, ቁሪ, ክፉት, ገጽ, ፍሽኽ ዝበለ ገጽ ምስ ረሃጽ, ፍሽኽታ
🤣	መሬት, ምንክብላል, ሰሓቕ, ኣብ መሬት እንዳተንከባለለን እንዳሰሓቐን, ገጽ
😂	ሰሓቕ, ታሕጓስ, ናይ ታሕጓስ ንብዓት ዘለዎ ገጽ, ንብዓት, ገጽ
🙂	ቁሩብ ፍሽኽ ዝበለ ገጽ, ገጽ, ፍሽኽታ
🙃	ዝተገምጠለ, ዝተገምጠለ ገጽ, ገጽ
🫠	ምሕቃቕ, ምሕቃቕ እንዳሓቐቐ ዘሎ ገጽ, ምጥፋእ, እንዳሓቐቐ ዘሎ ገጽ, ፈሳሲ
😉	ምጥቃስ, ዝጠቅስ ገጽ, ገጽ
😊	ምሕፋር, ኣዒንቲ, ገጽ, ፍሽኽ ዝበለ ገጽ ምስ ፍሽኽ ዝበሉ ኣዒንቲ, ፍሽኽ ዝበሉ ኣዒንቲ ዘለዉዎ ፍሽኽ ዝበለ ገጽ, ፍሽኽታ
😇	ሕልሚ, መልኣኽ, ንጹህ, ዓንኬል ብርሃን, ገጽ, ፍሽኽ ዝበለ ገጽ, ፍሽኽ ዝበለ ገጽ ምስ ዓንኬል ብርሃን
🥰	ፍሽኽታ ዝመልኦ ገጽ ምስ ልብታት
😍	ዓይኒ, ገጽ, ፍሽኽታ, ፍሽኽታ ዝመልኦ ገጽ ምስ ኣዒንቲ ልቢ, ፍቕሪ
🤩	ኮኾብ, ኮኾብ ዘለዎ, ዓይኒ, ገጽ, ፍሽኽታ
😘	ምስዓም, ሰዓማይ ገጽ, ዝስዕም ገጽ, ገጽ
😗	ምስዓም, ዝስዕም ገጽ, ገጽ
☺️	ዓንኬል ዘለዎ, ዝተዛነየ, ገጽ, ፍሽኽ ዝበለ ገጽ, ፍሽኽታ
😚	ምስዓም, ዓይኒ, ዝተኸደኑ, ገጽ, ፍሽኽ ዝበለ ገጽ ምስ ዝተኸደኑ ኣዒንቲ
😙	ምስዓም, ዓይኒ, ዝስዕም ገጽ ምስ ፍሽኽ ዝበሉ ኣዒንቲ, ገጽ, ፍሽኽታ
🥲	ሕቡን, ኣመስጋኒ, እፎይታ ዝመልኦ, ዝሓዘነ, ፍሽኽ ዝበለ ገጽ ምስ ንብዓት
😋	መግቢ ዘስተማቕር ገጽ, ገጽ, ጥዑም, ፍሽኽታ
😛	መልሓስ, መልሓስ ዘለዎ ገጽ, ገጽ
😜	መልሓስ, ምጥቃስ, ቀልዲ, ዓይኒ, ዝጠቅስ ገጽ ምስ መልሓስ, ገጽ
🤪	መስሐቒ ገጽ, ንእሽተይ, ዓቢ, ዓንጃል, ዓይኒ, ዝጠቅስ ገጽ ምስ መልሓስ
😝	መልሓስ, ምጥዓም, ዓይኒ, ዘሰንብድ, ዘጨምጨመ ገጽ ምስ መልሓስ, ገጽ
🤑	ኣፍ, ገጽ, ገጽ ናይ ገንዘብ ዘለዎ መልሓስ
🤗	ምሕቛፍ, ክፉት ኣእዳው, ዝሓቁፍ, ገጽ, ገጽ ናይ ገንዘብ ዘለዎ መልሓስ, ፍሽኽ ዝበለ ገጽ, ፍሽኽ ዝበለ ገጽ ምስ ክፉት ኣእዳው
🤭	ኣፉ ዝሓዘ ገጽ, ውይ
🫢	ሕፍረት, ምግራም, ኣግራሞት, እውይ, ክፉት ኣዒንቲን ኣፉ ዝሓዘ ገጽ, ዘይምእማን, ፍርሓት
🫣	ሰሪቑ ዝርኢ, ሰሪቑ ዝርኢ ዓይኒ ዘለዎ ገጽ, ኣፍጢጡ ዝርኢ, ዝተመሰጠ
🤫	ሱቕ, ሹሽ, ሹሽ ዝብል ገጽ
🤔	ምሕሳብ, ብሓሳብ ዝተጸመደ ገጽ, ገጽ
🫡	ሰላምታ, ሰላምታ ዝህብ ገጽ, እሺ, እወ, ወተሃደራት, ጸሓይ ዝመልኦ
🤐	ኣፍ, ገጽ, ገጽ ምስ ሻርኔራ ዘለዎ ኣፍ
🤨	ሸፋሽፍቱ ናብ ላዕሊ ዝሰቐለ ገጽ, ተጠራጣሪ, ዘይምእማን
😐️	ማእዳድ, ዘይሻራዊ, ዘይሻራዊ ገጽ, ገጽ
😑	ስምዒት ዘይብሉ, ስምዒት ዘይብሉ ገጽ, ዘይገልጽ, ገጽ
😶	ሱቕ, ኣፍ, ኣፍ ዘይብሉ ገጽ, ገጽ, ጸጥ ዝበለ
🫥	ምሕባእ, ነጠብጣብ ዘለዎ ገጽ, ዘይሕውስ, ዘይረአ, ዘጠፍአ, ዝደበሮ
😶‍🌫	ኣብ ደበና ዘሎ ርእሲ, ኣብ ደበና ዘሎ ገጽ, ኣብ ግመ ዘሎ ገጽ, ዝንጉዕ
😏	ምግያጽ, ገጽ, ግይጽ ዝበለ ገጽ
😒	ታሕጓስ ዘይብሉ, ታሕጓስ ዘይብሉ ገጽ, ገጽ
🙄	ምንክብላል, ኣዒንቱ ዘንከብልል, ኣዒንቱ ዘንከብልል ገጽ, ኣዒንቲ, ገጽ
😬	ምጽዋግ, ገጽ, ጽዉግ ገጽ
😮‍💨	ምሕሽዂሻኽ, ምስትንፋስ, ምፍያጽ, ኡፍ ምባል, እሕ ምባል, እፎይታ, ዘስተንፍስ ገጽ
🤥	ሓሶት, ዝሕሱ ገጽ, ገጽ, ፒኖኪዮ
🫨	ምንቅጥቃጥ, ምንቅጥቃጥ መሬታ, ዘንቀጥቅጥ ገጽ, ገጽ
🙂‍↔	ናብ ጎዲኒ ኣንፈት ዘንቀጥቅጥ ገጽ, ዘይ ምንቅጥቃጥ
🙂‍↕	ላዕሊን ታሕቲን ዘንቀጥቅጥ ገጽ, እወ ኢሉ ርእሱ ዘንቀጥቅጥ
😌	እፎይታ ዝተሰመዖ, እፎይታ ዝተሰመዖ ገጽ, ገጽ
😔	ዝሓዘነ, ዝተከዘ, ዝተከዘ ገጽ, ገጽ
😪	ዝታኸስ ገጽ, ደሓን ሕደሩ, ድቃስ, ገጽ
🤤	ምልዛይ, ዘለዚ ገጽ, ገጽ
😴	ዝድቅስ ገጽ, ደሓን ሕደሩ, ድቃስ, ገጽ
🫩	ረፋድ, ቦርሳታት, ኣሰልቺዩዎ, ኣብ ትሕቲ ዓይኒ ቦርሳ ዘለዎ ገጽ, ዓይኒ, ደኺሙ, ድቃስ ዝኸልእ, ገጽ
😷	ሓኪም, ማስክ, ማስክ ዘለዎ ገጽ, ቁሪ, ዝተሓመመ, ገጽ
🤒	ቴርሞሜትር, ቴርሞሜትር ዘለዎ ገጽ, ዝተሓመመ, ገጽ
🤕	ቴርሞሜትር ዘለዎ ገጽ, ገጽ, ጉድኣት, ፋሻ, ፋሻ ዘለዎ ገጽ
🤢	ተምላስ, ዕግርግር ዝበሎ, ዕግርግር ዝበሎ ገጽ, ገጽ
🤮	ተምላስ, ተምላስ ዘውጽእ ገጽ, ዝሓመመ
🤧	ምህንጣስ, ዝህንጥስ ገጽ, ይምሓርካ, ገጽ
🥵	ረስኒ ዘለዎ, ረስኒ ዘለዎ ገጽ, ርሱን ገጽ, ውዑይ, ዝርህጽ, ዝወዓየ
🥶	ሰማያዊ ገጽ, ቁሪ ዝመልኦ, ዝሑል, ዝሑል ገጽ
🥴	ቊሩብ ዝሰኸረ, እትው ውጽእ ዝበለ ኣፍ, እትው ውጽእ ዝበለ ገጽ, ዘይምዕሩ ኣዒንቲ, ዝሰከረ, ጽርውርው ዝበሎ, ጽርውርው ዝበሎ ገጽ
😵	መስቀለኛ ዘለዎም ኣዒንቲ, መስቀለኛ ዘለዎም ኣዒንቲ ዘለዉዎ ገጽ, ምዉት, ውነኡ ዝሰሓተ, ገጽ
😵‍💫	ቧች, ዝደንዘዘ, ጥውኡዋይ, ጥውይዋይ ኣዒንቲ ዘለዉዎ ገጽ, ጸገም, ጽርውርው ዝበሎ
🤯	ዝደንገጽ, ዝገረሞ, ዝፍንጀር ርእሲ
🤠	ቆቢዕ, ቆቢዕ ካውቦይ ዘለዎ ገጽ, ካውቦይ, ካውገርል, ገጽ
🥳	ቆቢዕ, ዝጉይል ገጽ, ድግስ, ጥሩምባ, ጽምብል
🥸	መነጽር, ስቱር ሹሙ, ኣፍንጫ, ዝተሓበአ, ዝተሓበአ ገጽ, ገጽ
😎	ህዱእ, መነጽር, መነጽር ዝገበረን ፍሽኽ ዝበለን ገጽ, ብሩህ, ገጽ, ጸሓይ
🤓	ዓንጃል, ዓንጃል ገጽ, ገጽ
🧐	ንጽል መነጽር, ንጽል መነጽር ዝገበረ ገጽ, ገጽ
😕	ዝተደናገረ, ዝተደናገረ ገጽ, ገጽ
🫤	ርግጸኛ ዘይኰነ, ሰያፍ ኣፍ ዘለዎ ገጽ, ተጠራጣራይ, ዝሓረቐ
😟	ዝተሻቐለ, ዝተሻቐለ ገጽ, ገጽ
🙁	ምጭምጋግ, ቁሩብ ዝተሻቐለ ገጽ, ገጽ
☹️	ምጭምጋግ, ዝተጨምገገ ገጽ, ገጽ
😮	ሓዘን, ኣፉ ዝኸፈተ ገጽ, ኣፍ, ክፉት, ገጽ
😯	ኣግራሞት ዝመልኦ, ዝተገረመ ገጽ, ዝደንገጸ, ገጽ
😲	ብሱሩ, ኣግራሞት ዝመልኦ, ኣግራሞት ዝመልኦ ገጽ, ዝደንገጸ, ገጽ
😳	ብር ዝበለ, ብር ዝበለ ገጽ, ዝተዓንዘዘ, ገጽ
🥺	ምልማን, ምሕረት, ዝልምን ገጽ
🥹	ሕቡን, ንብዓቱ ዝቆጻጸር ዘሎ ገጽ, ንብዓት, ዝተበሳጨወ, ዝጻወር
😦	ኣፍ, ክፉት, ዝተጨምገገ ገጽ ምስ ክፉት ኣፍ
😧	ዝጓሀየ, ዝጓሀየ ገጽ, ገጽ
😨	ዝደንገጸ, ዝፈርሐ, ዝፈርሐ ገጽ, ገጽ, ፍርሒ
😰	ረሃጽ, ሰማያዊ, ዝሑል, ዝፈርሐ ገጽ ምስ ረሃጽ, ገጽ
😥	እፎይታ ዝመልኦ, ዝሓረቐ, ዝሓዘነ ግን ድማ እፎይታ ዝመልኦ ገጽ, ገጽ
😢	ሓዘን ዝመልኦ, ምንባዕ, ንብዓት, ዝነብዕ ገጽ, ገጽ
😭	ሓዘን, ብኽያት, ንብዓት, ዓው ኢሉ ዝበኪ ገጽ, ገጽ
😱	ምጭዳር, ብፍርሒ ዝጭድር ገጽ, ዝደንገጸ, ገጽ, ፍርሒ
😖	ዝተደንጸወ, ዝተደንጸወ ገጽ, ገጽ
😣	ዝተጸመመ, ዝተጸመመ ገጽ, ገጽ
😞	ዝሓረቐ, ዝሓረቐ ገጽ, ገጽ
😓	ረሃጽ, ዝሑል, ዝሓዘነ ገጽ ምስ ረሓጽ, ገጽ
😩	ሕጉስ ዘይኮነ, አይይ, እናበኸየ, ዕቡድ, ዘሕዝን, ዝደኸመ ገጽ, ይስምዓካ, ደኺሙ, ድቃስ ዝኸልእ, ገጽ, ጥሜት, ፍሽለት
😫	ዝደኸመ ገጽ, ድኹም ገጽ
🥱	ምቡሃቕ, ዘምቧህቕ ገጽ, ዝሰልከዮ, ድኹም
😤	ምስዓር, ካብ ኣፍንጭኡ እንፋሎት ዝወጾ ገጽ, ዕብለላ, ገጽ
😡	ምሕራቕ, ምንዳድ, ዝተናደደ ገጽ, ገጽ
😠	ብስጭት, ዝተበሳጨወ ገጽ, ዝተናደደ
🤬	ኣብ ኣፉ ምልክታት ዘለዉዎ ገጽ, ዝጻረፍ
😈	ሕልሚ, ቀሪኒታት, ቀሪኒታት ዘለዎን ፍሽኽ ዝበለን ገጽ, ገጽ, ፍሽኽታ
👿	ሕልሚ, ሸይጣን, ዝተናደደን ቀርኒታት ዝለዉዎን ገጽ, ገጽ
💀	ሽክና ርእሲ
☠️	መመሳቕሎ ኣጽምቲ, መመሳቕሎ ኣጽምቲ ዘለዎ ሽክና ርእሲ, ሞት, ገጽ, ጭራቕ
💩	ኲምሪ ኲስሒ, ኲስሒ, ገጽ, ጭራቕ
🤡	ቐላዲ, ገጽ, ገጽ ቐላዲ
👹	ሓሳባዊ, ገጽ, ጭራቕ, ፍጡር
👺	ሓሳባዊ, ገጽ, ጎብሊን, ፍጡር
👻	ሓሳባዊ, መንፈስ, ገጽ, ጭራቕ, ፍጡር
👽️	ሓሳባዊ, ኤሊየን, ካብ ዓለም ወጻኢ, ዩፎ, ገጽ, ፍጡር
👾	ኤሊየን, ኤሊየን ጨራቕ, ካብ ዓለመ ወጻኢ, ዩፎ, ገጽ, ጭራቕ, ፍጡር
🤖	ሮቦት, ጭራቕ
😺	ኣፍ, ክፉት, ድሙ, ገጽ, ፍሽኽ ዝበለ, ፍሽኽ ዝበለ ድሙ, ፍሽኽታ
😸	ዓይኒ, ድሙ, ገጽ, ፍሽኽ, ፍሽኽ ዝብልን ፍሽኽ ዝበሉን ኣዒንቲ ዘለዉዎን ድሙ, ፍሽኽታ
😹	ታሕጓስ, ናይ ታሕጓስ ንብዓት ዝመልኦ ድሙ, ንብዓት, ድሙ, ገጽ
😻	ዓይኒ, ድሙ, ገጽ, ፍሽኽታ, ፍሽኽታ ዝመልኦ ድሙ ምስ ልባዊ ኣዒንቲ, ፍቕሪ
😼	ድሙ, ገጽ, ጓዕጻጽ, ጓዕጻጽ ፍሽኽታ ዝመልኦ ድሙ, ፍሽኽታ, ፍሽኽታ ዝመልኦ ድሙ
😽	ምስዓም, ዓይኒ, ዝስዕም ድሙ, ድሙ, ገጽ
🙀	ዋይ, ዝደኸሞ, ዝደኸሞ ድሙ, ዝገረሞ, ድሙ, ገጽ
😿	ሓዘን, ብኽያት, ንብዓት, ዝበኪ ድሙ, ድሙ, ገጽ
😾	ምሽንፋው, ዝተሸንፈወ ድሙ, ድሙ, ገጽ
🙈	ህበይ, ምርኣይ, ኩፉእ, ኩፉእ ኣይተርእየኒ ዝብል ህበይ, ዝተኸልከለ, ገጽ
🙉	ምስማዕ, ኩፉእ, ኩፉእ ኣይተስምዐኒ ዝብል ህበይ, ዝተኸልከለ, ገጽ
🙊	ህበይ, ምስማዕ, ምዝራብ, ኩፉእ, ኩፉእ ኣይተዛርበኒ ዝብል ህበይ, ዝተኸልከለ, ገጽ
💌	ልቢ, መልእኽቲ, ናይ ፍቕሪ ደብዳበ, ደብዳበ, ፍቕሪ
💘	ቀስቲ, ቀስቲ ዘለዎ ልቢ, ቀስትን ፍላጻን ዝተወግአ ልቢ
💝	ቫለንታይን, ናስትሮ, ናስትሮ ዘለዎ ልቢ
💖	ዘንጸባርቕ, ዘንጸባርቕ ልቢ, ዝተሓጐሰ
💗	ትርግታ, ዝተሓጐሰ, ዝዓቢ, ዝዓቢ ልቢ, ዝደንገጸ
💓	ህርመት, ህርመት ልቢ, ትርግታ
💞	ዝዘሩ, ዝዘሩ ልቢታት
💕	ልቢ, ክልተ ልብታት, ፍቕሪ
💟	ልቢ, ስልማት ልቢ
❣️	ምልክት, ስርዓተ ነጥቢ, ቃለ ኣጋንኖ ልቢ, ቃል ኣጋንኖ
💔	ልቢ, ስቡር, ዝተሰብረ, ዝተሰብረ ልቢ
❤‍🔥	ህርፋን, ልቢ, ምቅጻል, ቅዱስ ልቢ, ኣብ ባርዕ ዘሎ ልቢ, ፍቕሪ
❤‍🩹	ኣብ ሕውየት ዘሎ, ዝስፈ ልቢ, ዝስፈ ዘሎ, ይመሓየሽ ዘሎ, ጥዑይ
❤️	ልቢ, ቀይሕ, ቀይሕ ልቢ
🩷	ልቢ, ምፍታው, ሮዝ, ሮዝ ልቢ, ጽቡቕ, ፍቕሪ
🧡	ቡርትካን, ቡርትካን ልቢ
💛	ልቢ, ብጫ, ብጫ ልቢ
💚	ልቢ, ቀጠልያ, ቀጠልያ ልቢ
💙	ልቢ, ሰማያዊ, ሰማያዊ ልቢ
🩵	ልቢ, ሓምለዋይ ሰማያዊ, ሓምላይ ሰማያዊ, ደብዛዝ ሰማያዊ, ደብዛዝ ሰማያዊ ልቢ
💜	ወይናይ, ወይናይ ልቢ
🤎	ልቢ, ቡናዊ, ቡናዊ ልቢ
🖤	ልቢ, ጸሊም, ጸሊም ልቢ
🩶	ልቢ, ብሩር ዝመስል, ግራጭ, ግራጭ ልቢ
🤍	ልቢ, ጻዕዳ, ጻዕዳ ልቢ
💋	ምልክት ምስዓም, ምስዓም, ከናፍር
💯	100, ሚእቲ ነጥብታት, ምሉእ, ነጥብታት
💢	ምልክት ሕርቃን
💥	ምግጫው, ኮሚካዊ, ግጭት
💫	ኮሚካዊ, ኮኾብ, ጽርውርው
💦	ምንጻግ, ረሃጽ, ነጠብታ ረሃጽ, ኮሚካዊ
💨	መጒያይ, ምጒያይ, ኮሚካዊ, ጒያ
🕳️	ነዃል, ጉድጓድ
💬	ኮሚካዊ, ዓፍራ, ዝርርብ, ፍሕኛ, ፍሕኛ ዘረባ
👁‍🗨	ምስክር, ኣብ ውሽጢ ዓፍራ ዝርርብ ዘሎ ዓይኒ, ዓይኒ, ዓፍራ, ዝርርብ, ፍሕኛ
🗨️	ዓፍራ, ዓፍራ ናይ ጸጋም ዝርርብ, ዝርርብ, ፍሕኛ
🗯️	ሕርቃን, ብስጭት, ዓፍራ, ዓፍራ ናይ ጸጋም ዝርርብ, ዝርርብ, የማናይ ናይ ሕርቃን ዓፍራ, ፍሕኛ
💭	ሕሳብ, ኮሚካዊ, ዓፍራ, ፍሕኛ, ፍሕኛ ሓሳብ
💤	ኮሚካዊ, ደሓን ሕደሩ, ድቃስ
👋	ሃይ, ሄሎ, ሄይ, ሰላም, ቻው, ንሕጂ ቻው, ንራኸብ ኢና, ንስኻ/ኺ/ኹም, ኢድ, ኢድ ምውዝዋዝ, ክኸይድ አለኒ, ዝወዛወዝ ኢድ, ይወጽእ አለኹ, ዮ, ደሓረ, ደሓረ ነውግዕ
👋🏻	ሃይ, ሄሎ, ሄይ, ሰላም, ቻው, ንሕጂ ቻው, ንራኸብ ኢና, ንስኻ/ኺ/ኹም, ኢድ, ኢድ ምውዝዋዝ, ክኸይድ አለኒ, ዝወዛወዝ ኢድ፦ ፍኹስ ዝበለ ቆርበት, ይወጽእ አለኹ, ዮ, ደሓረ, ደሓረ ነውግዕ, ፍኹስ ዝበለ ቆርበት
👋🏼	ሃይ, ሄሎ, ሄይ, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰላም, ቻው, ንሕጂ ቻው, ንራኸብ ኢና, ንስኻ/ኺ/ኹም, ኢድ, ኢድ ምውዝዋዝ, ክኸይድ አለኒ, ዝወዛወዝ ኢድ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ይወጽእ አለኹ, ዮ, ደሓረ, ደሓረ ነውግዕ
👋🏽	ሃይ, ሄሎ, ሄይ, ማእከላይ ቆርበት ዘለዎ, ሰላም, ቻው, ንሕጂ ቻው, ንራኸብ ኢና, ንስኻ/ኺ/ኹም, ኢድ, ኢድ ምውዝዋዝ, ክኸይድ አለኒ, ዝወዛወዝ ኢድ፦ ማእከላይ ቆርበት ዘለዎ, ይወጽእ አለኹ, ዮ, ደሓረ, ደሓረ ነውግዕ
👋🏾	ሃይ, ሄሎ, ሄይ, ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰላም, ቻው, ንሕጂ ቻው, ንራኸብ ኢና, ንስኻ/ኺ/ኹም, ኢድ, ኢድ ምውዝዋዝ, ክኸይድ አለኒ, ዝወዛወዝ ኢድ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ይወጽእ አለኹ, ዮ, ደሓረ, ደሓረ ነውግዕ
👋🏿	ሃይ, ሄሎ, ሄይ, ሰላም, ቻው, ንሕጂ ቻው, ንራኸብ ኢና, ንስኻ/ኺ/ኹም, ኢድ, ኢድ ምውዝዋዝ, ክኸይድ አለኒ, ዝወዛወዝ ኢድ፦ ጸሊም ቆርበት ቆርበት, ይወጽእ አለኹ, ዮ, ደሓረ, ደሓረ ነውግዕ, ጸሊም ቆርበት ቆርበት
🤚	ተሰአ, ንድሕሪት, ኢድ, ኣብ ድሕሪት ናይ ኢድ ዝተልዓለ, ድሕሪት ኢድ
🤚🏻	ተሰአ, ንድሕሪት, ኢድ, ኣብ ድሕሪት ናይ ኢድ ዝተልዓለ፦ ፍኹስ ዝበለ ቆርበት, ድሕሪት ኢድ, ፍኹስ ዝበለ ቆርበት
🤚🏼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ተሰአ, ንድሕሪት, ኢድ, ኣብ ድሕሪት ናይ ኢድ ዝተልዓለ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ድሕሪት ኢድ
🤚🏽	ማእከላይ ቆርበት ዘለዎ, ተሰአ, ንድሕሪት, ኢድ, ኣብ ድሕሪት ናይ ኢድ ዝተልዓለ፦ ማእከላይ ቆርበት ዘለዎ, ድሕሪት ኢድ
🤚🏾	ማእከላይ-ጸሊም ቆርበት ቆርበት, ተሰአ, ንድሕሪት, ኢድ, ኣብ ድሕሪት ናይ ኢድ ዝተልዓለ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ድሕሪት ኢድ
🤚🏿	ተሰአ, ንድሕሪት, ኢድ, ኣብ ድሕሪት ናይ ኢድ ዝተልዓለ፦ ጸሊም ቆርበት ቆርበት, ድሕሪት ኢድ, ጸሊም ቆርበት ቆርበት
🖐️	ተዘርጊሑ, ኢድ, ኢድ ኣጻብዕቲ ተዘርጊሑ, ኣልዒሉ, ኣጻብዕቲ, ደው በል
🖐🏻	ተዘርጊሑ, ኢድ, ኢድ ኣጻብዕቲ ተዘርጊሑ፦ ፍኹስ ዝበለ ቆርበት, ኣልዒሉ, ኣጻብዕቲ, ደው በል, ፍኹስ ዝበለ ቆርበት
🖐🏼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ተዘርጊሑ, ኢድ, ኢድ ኣጻብዕቲ ተዘርጊሑ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ኣልዒሉ, ኣጻብዕቲ, ደው በል
🖐🏽	ማእከላይ ቆርበት ዘለዎ, ተዘርጊሑ, ኢድ, ኢድ ኣጻብዕቲ ተዘርጊሑ፦ ማእከላይ ቆርበት ዘለዎ, ኣልዒሉ, ኣጻብዕቲ, ደው በል
🖐🏾	ማእከላይ-ጸሊም ቆርበት ቆርበት, ተዘርጊሑ, ኢድ, ኢድ ኣጻብዕቲ ተዘርጊሑ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ኣልዒሉ, ኣጻብዕቲ, ደው በል
🖐🏿	ተዘርጊሑ, ኢድ, ኢድ ኣጻብዕቲ ተዘርጊሑ፦ ጸሊም ቆርበት ቆርበት, ኣልዒሉ, ኣጻብዕቲ, ደው በል, ጸሊም ቆርበት ቆርበት
✋️	5, ላዕሊ, ሓሙሽተ, ኢድ, ኣልዒሉ, ዝተልዓለ ኢድ, ደው በል
✋🏻	5, ላዕሊ, ሓሙሽተ, ኢድ, ኣልዒሉ, ዝተልዓለ ኢድ፦ ፍኹስ ዝበለ ቆርበት, ደው በል, ፍኹስ ዝበለ ቆርበት
✋🏼	5, ላዕሊ, ሓሙሽተ, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ኢድ, ኣልዒሉ, ዝተልዓለ ኢድ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ደው በል
✋🏽	5, ላዕሊ, ሓሙሽተ, ማእከላይ ቆርበት ዘለዎ, ኢድ, ኣልዒሉ, ዝተልዓለ ኢድ፦ ማእከላይ ቆርበት ዘለዎ, ደው በል
✋🏾	5, ላዕሊ, ሓሙሽተ, ማእከላይ-ጸሊም ቆርበት ቆርበት, ኢድ, ኣልዒሉ, ዝተልዓለ ኢድ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ደው በል
✋🏿	5, ላዕሊ, ሓሙሽተ, ኢድ, ኣልዒሉ, ዝተልዓለ ኢድ፦ ጸሊም ቆርበት ቆርበት, ደው በል, ጸሊም ቆርበት ቆርበት
🖖	ሰላምታ, ቩልካን, ቫልካን ሰላምታ, ኢድ, ኣእያድ, ኣጻብዕቲ
🖖🏻	ሰላምታ, ቩልካን, ቫልካን ሰላምታ፦ ፍኹስ ዝበለ ቆርበት, ኢድ, ኣእያድ, ኣጻብዕቲ, ፍኹስ ዝበለ ቆርበት
🖖🏼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰላምታ, ቩልካን, ቫልካን ሰላምታ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ኢድ, ኣእያድ, ኣጻብዕቲ
🖖🏽	ማእከላይ ቆርበት ዘለዎ, ሰላምታ, ቩልካን, ቫልካን ሰላምታ፦ ማእከላይ ቆርበት ዘለዎ, ኢድ, ኣእያድ, ኣጻብዕቲ
🖖🏾	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰላምታ, ቩልካን, ቫልካን ሰላምታ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ኢድ, ኣእያድ, ኣጻብዕቲ
🖖🏿	ሰላምታ, ቩልካን, ቫልካን ሰላምታ፦ ጸሊም ቆርበት ቆርበት, ኢድ, ኣእያድ, ኣጻብዕቲ, ጸሊም ቆርበት ቆርበት
